word_id,incomparable,comparative,superlative,short_m,short_f,short_n,short_pl,decl_m_id,decl_f_id,decl_n_id,decl_pl_id
82721,,,,,,,,191759,191760,191761,191762
82722,,,,,,,,191763,191764,191765,191766
82723,,,,,,,,191767,191768,191769,191770
82724,,,,,,,,191771,191772,191773,191774
82725,,,,обёртываем,обёртываема,обёртываемо,обёртываемы,191775,191776,191777,191778
82726,,,,,,,,191779,191780,191781,191782
82727,,,,,,,,191783,191784,191785,191786
82728,,,,,,,,191787,191788,191789,191790
82729,,,,,,,,191791,191792,191793,191794
82730,,,,обескровливаем,обескровливаема,обескровливаемо,обескровливаемы,191795,191796,191797,191798
82731,,,,,,,,191799,191800,191801,191802
82732,,,,,,,,191803,191804,191805,191806
82733,,,,обескураживаем,обескураживаема,обескураживаемо,обескураживаемы,191807,191808,191809,191810
82734,,,,,,,,191811,191812,191813,191814
82735,,,,,,,,191815,191816,191817,191818
82736,,,,обеспложен,обеспложена,обеспложено,обеспложены,191819,191820,191821,191822
82737,,,,,,,,191823,191824,191825,191826
82738,,,,,,,,191827,191828,191829,191830
82739,,,,обессиливаем,обессиливаема,обессиливаемо,обессиливаемы,191831,191832,191833,191834
82740,,,,,,,,191835,191836,191837,191838
82741,,,,обесславлен,обесславлена,обесславлено,обесславлены,191839,191840,191841,191842
82742,,,,,,,,191843,191844,191845,191846
82743,,,,обессмерчен,обессмерчена,обессмерчено,обессмерчены,191847,191848,191849,191850
82744,,,,,,,,191851,191852,191853,191854
82745,,,,,,,,191855,191856,191857,191858
82746,,,,обесцвечиваем,обесцвечиваема,обесцвечиваемо,обесцвечиваемы,191859,191860,191861,191862
82747,,,,,,,,191863,191864,191865,191866
82748,,,,,,,,191867,191868,191869,191870
82749,,,,обесцениваем,обесцениваема,обесцениваемо,обесцениваемы,191871,191872,191873,191874
82750,,,,,,,,191875,191876,191877,191878
82751,,,,,,,,191879,191880,191881,191882
82752,,,,,,,,191883,191884,191885,191886
82753,,,,,,,,191887,191888,191889,191890
82754,,,,обжариваем,обжариваема,обжариваемо,обжариваемы,191891,191892,191893,191894
82755,,,,,,,,191895,191896,191897,191898
82756,,,,,,,,191899,191900,191901,191902
82757,,,,,,,,191903,191904,191905,191906
82758,,,,,,,,191907,191908,191909,191910
82759,,,,обживаем,обживаема,обживаемо,обживаемы,191911,191912,191913,191914
82760,,,,,,,,191915,191916,191917,191918
82761,,,,,,,,191919,191920,191921,191922
82762,,,,обжимаем,обжимаема,обжимаемо,обжимаемы,191923,191924,191925,191926
82763,,,,,,,,191927,191928,191929,191930
82764,,,,,,,,191931,191932,191933,191934
82765,,,,обжинаем,обжинаема,обжинаемо,обжинаемы,191935,191936,191937,191938
82766,,,,,,,,191939,191940,191941,191942
82767,,,,,,,,191943,191944,191945,191946
82768,,,,,,,,191947,191948,191949,191950
82769,,,,,,,,191951,191952,191953,191954
82770,,,,обжуливаем,обжуливаема,обжуливаемо,обжуливаемы,191955,191956,191957,191958
82771,,,,,,,,191959,191960,191961,191962
82772,,,,,,,,191963,191964,191965,191966
82773,,,,обзваниваем,обзваниваема,обзваниваемо,обзваниваемы,191967,191968,191969,191970
82774,,,,,,,,191971,191972,191973,191974
82775,,,,,,,,191975,191976,191977,191978
82776,,,,,,,,191979,191980,191981,191982
82777,,,,,,,,191983,191984,191985,191986
82778,,,,обкалываем,обкалываема,обкалываемо,обкалываемы,191987,191988,191989,191990
82779,,,,,,,,191991,191992,191993,191994
82780,,,,,,,,191995,191996,191997,191998
82781,,,,,,,,191999,192000,192001,192002
82782,,,,,,,,192003,192004,192005,192006
82783,,,,обкапываем,обкапываема,обкапываемо,обкапываемы,192007,192008,192009,192010
82784,,,,,,,,192011,192012,192013,192014
82785,,,,,,,,192015,192016,192017,192018
82786,,,,обкармливаем,обкармливаема,обкармливаемо,обкармливаемы,192019,192020,192021,192022
82787,,,,,,,,192023,192024,192025,192026
82788,,,,,,,,192027,192028,192029,192030
82789,,,,обкатываем,обкатываема,обкатываемо,обкатываемы,192031,192032,192033,192034
82790,,,,,,,,192035,192036,192037,192038
82791,,,,,,,,192039,192040,192041,192042
82792,,,,обкашиваем,обкашиваема,обкашиваемо,обкашиваемы,192043,192044,192045,192046
82793,,,,,,,,192047,192048,192049,192050
82794,,,,,,,,192051,192052,192053,192054
82795,,,,,,,,192055,192056,192057,192058
82796,,,,обкрадываем,обкрадываема,обкрадываемо,обкрадываемы,192059,192060,192061,192062
82797,,,,,,,,192063,192064,192065,192066
82798,,,,обкромсан,обкромсана,обкромсано,обкромсаны,192067,192068,192069,192070
82799,,,,,,,,192071,192072,192073,192074
82800,,,,,,,,192075,192076,192077,192078
82801,,,,обкуриваем,обкуриваема,обкуриваемо,обкуриваемы,192079,192080,192081,192082
82802,,,,,,,,192083,192084,192085,192086
82803,,,,,,,,192087,192088,192089,192090
82804,,,,обкусываем,обкусываема,обкусываемо,обкусываемы,192091,192092,192093,192094
82805,,,,,,,,192095,192096,192097,192098
82806,,,,,,,,192099,192100,192101,192102
82807,,,,,,,,192103,192104,192105,192106
82808,,,,,,,,192107,192108,192109,192110
82809,,,,облаживаем,облаживаема,облаживаемо,облаживаемы,192111,192112,192113,192114
82810,,,,,,,,192115,192116,192117,192118
82811,,,,,,,,192119,192120,192121,192122
82812,,,,,,,,192123,192124,192125,192126
82813,,,,облаплен,облаплена,облаплено,облаплены,192127,192128,192129,192130
82814,,,,,,,,192131,192132,192133,192134
82815,,,,,,,,192135,192136,192137,192138
82816,,,,облапошиваем,облапошиваема,облапошиваемо,облапошиваемы,192139,192140,192141,192142
82817,,,,,,,,192143,192144,192145,192146
82818,,,,,,,,192147,192148,192149,192150
82819,,,,облачаем,облачаема,облачаемо,облачаемы,192151,192152,192153,192154
82820,,,,,,,,192155,192156,192157,192158
82821,,,,,,,,192159,192160,192161,192162
82822,,,,,,,,192163,192164,192165,192166
82823,,,,,,,,192167,192168,192169,192170
82824,,,,облезаем,облезаема,облезаемо,облезаемы,192171,192172,192173,192174
82825,,,,,,,,192175,192176,192177,192178
82826,,,,,,,,192179,192180,192181,192182
82827,,,,облекаем,облекаема,облекаемо,облекаемы,192183,192184,192185,192186
82828,,,,,,,,192187,192188,192189,192190
82829,,,,,,,,192191,192192,192193,192194
82830,,,,,,,,192195,192196,192197,192198
82831,,,,,,,,192199,192200,192201,192202
82832,,,,облепляем,облепляема,облепляемо,облепляемы,192203,192204,192205,192206
82833,,,,,,,,192207,192208,192209,192210
82834,,,,облесён,облесена,облесено,облесены,192211,192212,192213,192214
82835,,,,,,,,192215,192216,192217,192218
82836,,,,,,,,192219,192220,192221,192222
82837,,,,,,,,192223,192224,192225,192226
82838,,,,облицовываем,облицовываема,облицовываемо,облицовываемы,192227,192228,192229,192230
82839,,,,,,,,192231,192232,192233,192234
82840,,,,,,,,192235,192236,192237,192238
82841,,,,,,,,192239,192240,192241,192242
82842,,,,,,,,192243,192244,192245,192246
82843,,,,облупливаем,облупливаема,облупливаемо,облупливаемы,192247,192248,192249,192250
82844,,,,,,,,192251,192252,192253,192254
82845,,,,,,,,192255,192256,192257,192258
82846,,,,,,,,192259,192260,192261,192262
82847,,,,,,,,192263,192264,192265,192266
82848,,,,облучаем,облучаема,облучаемо,облучаемы,192267,192268,192269,192270
82849,,,,,,,,192271,192272,192273,192274
82850,,,,,,,,192275,192276,192277,192278
82851,,,,обмазываем,обмазываема,обмазываемо,обмазываемы,192279,192280,192281,192282
82852,,,,,,,,192283,192284,192285,192286
82853,,,,,,,,192287,192288,192289,192290
82854,,,,,,,,192291,192292,192293,192294
82855,,,,,,,,192295,192296,192297,192298
82856,,,,обмакиваем,обмакиваема,обмакиваемо,обмакиваемы,192299,192300,192301,192302
82857,,,,,,,,192303,192304,192305,192306
82858,,,,,,,,192307,192308,192309,192310
82859,,,,,,,,192311,192312,192313,192314
82860,,,,,,,,192315,192316,192317,192318
82861,,,,обмарываем,обмарываема,обмарываемо,обмарываемы,192319,192320,192321,192322
82862,,,,,,,,192323,192324,192325,192326
82863,,,,,,,,192327,192328,192329,192330
82864,,,,,,,,192331,192332,192333,192334
82865,,,,,,,,192335,192336,192337,192338
82866,,,,обмахиваем,обмахиваема,обмахиваемо,обмахиваемы,192339,192340,192341,192342
82867,,,,,,,,192343,192344,192345,192346
82868,,,,,,,,192347,192348,192349,192350
82869,,,,,,,,192351,192352,192353,192354
82870,,,,,,,,192355,192356,192357,192358
82871,,,,обмериваем,обмериваема,обмериваемо,обмериваемы,192359,192360,192361,192362
82872,,,,,,,,192363,192364,192365,192366
82873,,,,,,,,192367,192368,192369,192370
82874,,,,обмётываем,обмётываема,обмётываемо,обмётываемы,192371,192372,192373,192374
82875,,,,,,,,192375,192376,192377,192378
82876,,,,,,,,192379,192380,192381,192382
82877,,,,обминаем,обминаема,обминаемо,обминаемы,192383,192384,192385,192386
82878,,,,,,,,192387,192388,192389,192390
82879,,,,,,,,192391,192392,192393,192394
82880,,,,,,,,192395,192396,192397,192398
82881,,,,,,,,192399,192400,192401,192402
82882,,,,обмозговываем,обмозговываема,обмозговываемо,обмозговываемы,192403,192404,192405,192406
82883,,,,,,,,192407,192408,192409,192410
82884,,,,,,,,192411,192412,192413,192414
82885,,,,обмолачиваем,обмолачиваема,обмолачиваемо,обмолачиваемы,192415,192416,192417,192418
82886,,,,,,,,192419,192420,192421,192422
82887,,,,обмочен,обмочена,обмочено,обмочены,192423,192424,192425,192426
82888,,,,,,,,192427,192428,192429,192430
82889,,,,,,,,192431,192432,192433,192434
82890,,,,обмундирован,обмундирована,обмундировано,обмундированы,192435,192436,192437,192438
82891,,,,,,,,192439,192440,192441,192442
82892,,,,,,,,192443,192444,192445,192446
82893,,,,,,,,192447,192448,192449,192450
82894,,,,обмуровываем,обмуровываема,обмуровываемо,обмуровываемы,192451,192452,192453,192454
82895,,,,,,,,192455,192456,192457,192458
82896,,,,,,,,192459,192460,192461,192462
82897,,,,обмусливаем,обмусливаема,обмусливаемо,обмусливаемы,192463,192464,192465,192466
82898,,,,,,,,192467,192468,192469,192470
82899,,,,,,,,192471,192472,192473,192474
82900,,,,,,,,192475,192476,192477,192478
82901,,,,,,,,192479,192480,192481,192482
82902,,,,,,,,192483,192484,192485,192486
82903,,,,обобществляем,обобществляема,обобществляемо,обобществляемы,192487,192488,192489,192490
82904,,,,,,,,192491,192492,192493,192494
82905,,,,,,,,192495,192496,192497,192498
82906,,,,,,,,192499,192500,192501,192502
82907,,,,,,,,192503,192504,192505,192506
82908,,,,обоготворяем,обоготворяема,обоготворяемо,обоготворяемы,192507,192508,192509,192510
